index,Location,RainTomorrow
2300,Albury,1
94887,Perth,1
38128,Tuggeranong,0
31284,Wollongong,0
4510,BadgerysCreek,0
88104,Witchcliffe,0
62118,Dartmoor,1
33596,Canberra,1
17229,NorfolkIsland,0
22085,Sydney,0
98548,Walpole,0
53807,Mildura,0
83593,Nuriootpa,0
110993,Katherine,1
48453,MelbourneAirport,0
84278,Woomera,0
104021,Launceston,0
28908,Williamtown,0
106335,AliceSprings,0
31181,Wollongong,1
108505,Darwin,1
11333,Moree,0
28792,Williamtown,0
27425,WaggaWagga,1
88499,Witchcliffe,0
89857,PearceRAAF,0
92609,PerthAirport,0
33206,Wollongong,0
67786,Cairns,0
94656,PerthAirport,0
109596,Darwin,1
78266,Adelaide,0
61929,Dartmoor,0
91307,PearceRAAF,0
79227,MountGambier,0
23563,SydneyAirport,0
42682,Bendigo,0
5336,Cobar,0
4511,BadgerysCreek,1
54061,Mildura,0
43250,Bendigo,0
29284,Williamtown,0
90037,PearceRAAF,0
86750,Woomera,0
39503,Ballarat,1
27895,WaggaWagga,0
28813,Williamtown,0
53570,Mildura,0
1354,Albury,0
34593,Canberra,0
72227,GoldCoast,1
26024,WaggaWagga,0
16057,NorfolkIsland,1
100775,Hobart,1
59014,Portland,0
29411,Williamtown,1
55505,Nhil,0
27070,WaggaWagga,0
85332,Woomera,0
66117,Brisbane,0
44268,Sale,0
108430,Darwin,0
12528,Moree,0
91035,PearceRAAF,0
90628,PearceRAAF,1
112792,Uluru,1
99397,Walpole,0
8872,CoffsHarbour,0
58243,Portland,1
33820,Canberra,0
108997,Darwin,0
32385,Wollongong,0
60960,Watsonia,0
17276,NorfolkIsland,1
24341,SydneyAirport,0
32258,Wollongong,0
67553,Cairns,1
15314,NorahHead,0
7790,CoffsHarbour,0
75702,Townsville,0
26275,WaggaWagga,1
4907,Cobar,1
108136,Darwin,0
40842,Ballarat,0
10963,Moree,0
9669,CoffsHarbour,0
48403,MelbourneAirport,0
84497,Woomera,0
65687,Brisbane,0
74364,Townsville,0
931,Albury,0
108576,Darwin,1
8394,CoffsHarbour,0
9985,CoffsHarbour,0
84857,Woomera,0
70063,Cairns,0
35129,Canberra,0
62727,Dartmoor,0
33036,Wollongong,0
3288,BadgerysCreek,0
4999,Cobar,0
26590,WaggaWagga,0
81080,MountGambier,1
23971,SydneyAirport,0
32567,Wollongong,0
77625,Adelaide,0
6318,Cobar,0
1205,Albury,1
101385,Hobart,1
104528,Launceston,1
103726,Launceston,0
78484,Adelaide,0
110144,Darwin,0
85176,Woomera,0
78603,MountGambier,0
96351,Perth,0
98942,Walpole,0
2878,BadgerysCreek,1
107040,AliceSprings,0
101464,Hobart,1
53491,Mildura,0
36425,Tuggeranong,0
66115,Brisbane,0
13619,NorahHead,0
64115,Dartmoor,0
31857,Wollongong,0
66365,Brisbane,0
91623,PearceRAAF,0
103122,Hobart,1
55782,Nhil,0
26146,WaggaWagga,0
94198,PerthAirport,0
14505,NorahHead,0
55555,Nhil,1
78947,MountGambier,0
84191,Nuriootpa,0
88359,Witchcliffe,0
85644,Woomera,1
35991,Canberra,1
42514,Bendigo,0
27950,WaggaWagga,1
64891,Brisbane,0
34140,Canberra,0
40952,Ballarat,0
45970,Sale,0
107297,AliceSprings,0
26043,WaggaWagga,0
37600,Tuggeranong,0
112908,Uluru,0
109332,Darwin,0
60484,Watsonia,1
16600,NorfolkIsland,1
69316,Cairns,0
61926,Dartmoor,0
11697,Moree,0
64525,Brisbane,0
96240,Perth,1
92440,PerthAirport,0
41238,Ballarat,0
8122,CoffsHarbour,0
20911,Sydney,1
60193,Watsonia,0
55540,Nhil,0
16438,NorfolkIsland,0
13786,NorahHead,0
34926,Canberra,0
68429,Cairns,0
97135,Perth,1
36168,Tuggeranong,0
95968,Perth,0
37213,Tuggeranong,0
63343,Dartmoor,1
58506,Portland,0
54650,Mildura,1
12286,Moree,0
987,Albury,0
64485,Brisbane,1
67385,Cairns,0
49049,MelbourneAirport,1
44798,Sale,0
91891,PerthAirport,0
93056,PerthAirport,1
26688,WaggaWagga,0
96296,Perth,0
9120,CoffsHarbour,0
101115,Hobart,1
18864,Richmond,0
79449,MountGambier,0
100229,Walpole,0
20651,Sydney,0
66880,Brisbane,0
24405,SydneyAirport,0
53659,Mildura,0
49448,MelbourneAirport,1
69041,Cairns,0
14254,NorahHead,0
1906,Albury,0
28257,WaggaWagga,0
20869,Sydney,0
62624,Dartmoor,1
23301,SydneyAirport,0
71121,GoldCoast,0
86872,Woomera,0
102216,Hobart,0
12050,Moree,1
6724,Cobar,0
66253,Brisbane,0
67163,Brisbane,1
8793,CoffsHarbour,0
63816,Dartmoor,1
10407,Moree,0
9431,CoffsHarbour,0
23573,SydneyAirport,0
112356,Uluru,0
33652,Canberra,0
84924,Woomera,0
20332,Richmond,0
13002,NorahHead,0
85033,Woomera,0
78421,Adelaide,0
631,Albury,0
76482,Adelaide,0
65686,Brisbane,0
95125,Perth,1
29189,Williamtown,0
96876,Perth,0
39602,Ballarat,0
56094,Nhil,0
51012,Melbourne,0
69718,Cairns,0
89433,PearceRAAF,0
112802,Uluru,0
98489,Walpole,0
90514,PearceRAAF,0
108378,Darwin,0
5824,Cobar,0
62622,Dartmoor,0
86628,Woomera,1
55237,Nhil,0
88533,Witchcliffe,1
51091,Melbourne,1
88486,Witchcliffe,1
32576,Wollongong,0
54403,Mildura,0
24640,SydneyAirport,0
78721,MountGambier,1
51106,Melbourne,1
39851,Ballarat,0
76772,Adelaide,0
50289,Melbourne,0
23115,SydneyAirport,0
30039,Williamtown,0
4982,Cobar,0
3850,BadgerysCreek,1
31931,Wollongong,1
90338,PearceRAAF,0
29929,Williamtown,1
5196,Cobar,0
86316,Woomera,0
83946,Nuriootpa,0
61513,Watsonia,0
2165,Albury,0
4674,BadgerysCreek,0
2767,BadgerysCreek,0
94315,PerthAirport,0
3603,BadgerysCreek,0
28371,WaggaWagga,1
56663,Portland,0
14296,NorahHead,1
50587,Melbourne,1
53561,Mildura,0
41026,Ballarat,0
57624,Portland,0
50391,Melbourne,0
13669,NorahHead,1
68483,Cairns,0
29723,Williamtown,0
44351,Sale,0
82051,Nuriootpa,1
94713,PerthAirport,0
85384,Woomera,0
20207,Richmond,0
102431,Hobart,0
49394,MelbourneAirport,1
43762,Bendigo,0
53689,Mildura,0
109512,Darwin,1
105458,AliceSprings,0
18815,Richmond,0
20044,Richmond,1
97453,Perth,0
188,Albury,1
39670,Ballarat,1
36206,Tuggeranong,0
32398,Wollongong,0
493,Albury,0
18846,Richmond,0
16404,NorfolkIsland,0
25377,SydneyAirport,0
20154,Richmond,1
97173,Perth,1
94007,PerthAirport,0
18726,Richmond,0
98934,Walpole,0
96631,Perth,0
87293,Witchcliffe,1
101927,Hobart,0
96327,Perth,0
33665,Canberra,0
84389,Woomera,0
99378,Walpole,1
70509,GoldCoast,1
23864,SydneyAirport,1
68219,Cairns,0
36712,Tuggeranong,0
63885,Dartmoor,1
84887,Woomera,0
89544,PearceRAAF,0
28218,WaggaWagga,0
81091,MountGambier,1
103959,Launceston,0
42316,Bendigo,0
10566,Moree,0
19105,Richmond,0
40116,Ballarat,0
103759,Launceston,0
6537,Cobar,0
107375,AliceSprings,0
77974,Adelaide,0
93323,PerthAirport,0
988,Albury,0
59002,Portland,1
111878,Uluru,0
54327,Mildura,0
18189,NorfolkIsland,0
70834,GoldCoast,0
62801,Dartmoor,0
93777,PerthAirport,1
35862,Canberra,0
48588,MelbourneAirport,1
103827,Launceston,0
13677,NorahHead,0
10836,Moree,1
107732,Darwin,0
27726,WaggaWagga,0
74789,Townsville,0
66350,Brisbane,0
68249,Cairns,0
97427,Perth,1
94687,PerthAirport,1
49429,MelbourneAirport,0
2656,BadgerysCreek,0
49911,Melbourne,1
21020,Sydney,1
21156,Sydney,0
78229,Adelaide,0
103578,Launceston,0
7863,CoffsHarbour,0
76126,Adelaide,0
101749,Hobart,0
103458,Launceston,0
31878,Wollongong,0
73891,Townsville,0
38390,Tuggeranong,0
17975,NorfolkIsland,1
25135,SydneyAirport,0
90915,PearceRAAF,1
95401,Perth,1
73173,Townsville,0
58065,Portland,1
136,Albury,0
23530,SydneyAirport,0
32735,Wollongong,0
5334,Cobar,1
25183,SydneyAirport,1
70937,GoldCoast,1
76033,Adelaide,0
49571,MelbourneAirport,0
68370,Cairns,1
16882,NorfolkIsland,0
30414,Williamtown,0
99235,Walpole,0
71926,GoldCoast,0
87859,Witchcliffe,0
61750,Watsonia,1
27632,WaggaWagga,0
5112,Cobar,0
79467,MountGambier,0
39158,Ballarat,1
88587,Witchcliffe,0
103596,Launceston,0
21414,Sydney,0
96968,Perth,0
36610,Tuggeranong,0
109550,Darwin,0
40093,Ballarat,0
48167,MelbourneAirport,0
32018,Wollongong,0
103590,Launceston,1
39473,Ballarat,1
92437,PerthAirport,0
96522,Perth,0
24250,SydneyAirport,0
92002,PerthAirport,0
46970,MelbourneAirport,0
99400,Walpole,1
102820,Hobart,0
37249,Tuggeranong,0
26969,WaggaWagga,0
64998,Brisbane,0
4889,Cobar,0
44565,Sale,0
13915,NorahHead,0
71780,GoldCoast,0
55110,Nhil,0
24518,SydneyAirport,0
92944,PerthAirport,0
77863,Adelaide,0
69123,Cairns,0
59331,Watsonia,0
27691,WaggaWagga,0
110965,Katherine,0
89266,Witchcliffe,0
55067,Nhil,0
5155,Cobar,0
22159,Sydney,0
6634,Cobar,0
94710,PerthAirport,0
22412,Sydney,0
38837,Ballarat,0
60875,Watsonia,0
62984,Dartmoor,0
102048,Hobart,0
94996,Perth,0
48718,MelbourneAirport,0
12031,Moree,0
99750,Walpole,0
96551,Perth,0
10675,Moree,0
24503,SydneyAirport,0
94124,PerthAirport,1
76522,Adelaide,0
35304,Canberra,0
71532,GoldCoast,0
26015,WaggaWagga,0
109389,Darwin,0
39117,Ballarat,1
50662,Melbourne,0
45504,Sale,0
22918,SydneyAirport,0
100457,Hobart,0
42074,Bendigo,0
94821,Perth,0
51512,Melbourne,1
21258,Sydney,0
83200,Nuriootpa,1
42265,Bendigo,0
2025,Albury,0
70688,GoldCoast,0
24728,SydneyAirport,0
109700,Darwin,1
15199,NorahHead,0
59217,Watsonia,1
63356,Dartmoor,1
101428,Hobart,0
75324,Townsville,1
53349,Mildura,0
33791,Canberra,1
64284,Brisbane,0
11913,Moree,0
50309,Melbourne,0
17333,NorfolkIsland,0
47298,MelbourneAirport,0
105482,AliceSprings,0
110072,Darwin,0
90299,PearceRAAF,0
110581,Darwin,0
13434,NorahHead,0
4802,Cobar,0
3650,BadgerysCreek,1
2553,BadgerysCreek,1
56280,Nhil,0
53361,Mildura,1
25099,SydneyAirport,0
77953,Adelaide,0
24466,SydneyAirport,1
101018,Hobart,0
77548,Adelaide,1
40708,Ballarat,1
46085,Sale,0
87585,Witchcliffe,1
11385,Moree,0
10811,Moree,0
35685,Canberra,0
42244,Bendigo,1
58628,Portland,0
63300,Dartmoor,1
107800,Darwin,0
76,Albury,0
106602,AliceSprings,0
6906,Cobar,0
96264,Perth,1
87636,Witchcliffe,0
81699,Nuriootpa,0
8664,CoffsHarbour,0
97376,Perth,0
21441,Sydney,0
1633,Albury,0
69485,Cairns,0
22463,Sydney,0
15033,NorahHead,0
82310,Nuriootpa,0
79537,MountGambier,0
88837,Witchcliffe,1
45713,Sale,0
48989,MelbourneAirport,0
26038,WaggaWagga,0
3784,BadgerysCreek,0
42092,Bendigo,0
73077,Townsville,0
54421,Mildura,0
83308,Nuriootpa,1
10337,Moree,0
89591,PearceRAAF,0
99026,Walpole,0
86965,Woomera,0
86549,Woomera,0
54557,Mildura,1
68831,Cairns,0
34747,Canberra,0
75273,Townsville,0
45279,Sale,0
101358,Hobart,1
6360,Cobar,1
30290,Williamtown,0
55598,Nhil,0
13812,NorahHead,0
20054,Richmond,0
81089,MountGambier,1
72476,GoldCoast,0
81411,Nuriootpa,0
22767,SydneyAirport,1
34711,Canberra,0
50181,Melbourne,1
64632,Brisbane,0
28914,Williamtown,0
57696,Portland,0
39627,Ballarat,1
50129,Melbourne,0
37340,Tuggeranong,0
88135,Witchcliffe,1
17846,NorfolkIsland,0
469,Albury,1
112729,Uluru,1
112787,Uluru,0
43050,Bendigo,0
16593,NorfolkIsland,0
108121,Darwin,0
47154,MelbourneAirport,0
97759,Perth,0
6389,Cobar,0
37091,Tuggeranong,0
40099,Ballarat,0
37806,Tuggeranong,0
60923,Watsonia,0
67437,Cairns,0
54463,Mildura,0
19620,Richmond,0
100959,Hobart,0
61386,Watsonia,0
62455,Dartmoor,0
37837,Tuggeranong,0
5142,Cobar,0
33475,Canberra,0
89145,Witchcliffe,1
84021,Nuriootpa,0
107950,Darwin,0
101250,Hobart,0
104696,Launceston,0
106237,AliceSprings,0
25495,SydneyAirport,1
99525,Walpole,1
37261,Tuggeranong,0
107114,AliceSprings,0
14775,NorahHead,0
107050,AliceSprings,0
1373,Albury,0
29022,Williamtown,0
22404,Sydney,0
26807,WaggaWagga,0
101308,Hobart,0
79810,MountGambier,0
20282,Richmond,0
103018,Hobart,1
88232,Witchcliffe,0
1720,Albury,0
17222,NorfolkIsland,0
49786,Melbourne,0
30171,Williamtown,0
49834,Melbourne,0
86831,Woomera,0
98900,Walpole,0
386,Albury,0
23275,SydneyAirport,1
8258,CoffsHarbour,0
84955,Woomera,0
68234,Cairns,0
82926,Nuriootpa,0
21484,Sydney,0
60156,Watsonia,0
37003,Tuggeranong,0
38327,Tuggeranong,0
87975,Witchcliffe,0
93576,PerthAirport,0
69594,Cairns,0
38497,Ballarat,0
89058,Witchcliffe,1
22225,Sydney,0
17051,NorfolkIsland,1
98578,Walpole,0
1,Albury,0
18564,Richmond,0
25827,WaggaWagga,0
14877,NorahHead,0
49610,MelbourneAirport,0
57538,Portland,1
112535,Uluru,0
50901,Melbourne,0
66756,Brisbane,0
36820,Tuggeranong,1
63605,Dartmoor,0
48073,MelbourneAirport,0
49879,Melbourne,0
87368,Witchcliffe,0
89365,Witchcliffe,1
12743,NorahHead,1
34841,Canberra,0
46024,Sale,0
90388,PearceRAAF,1
56113,Nhil,1
6058,Cobar,0
31899,Wollongong,1
61576,Watsonia,0
63489,Dartmoor,0
14710,NorahHead,0
107093,AliceSprings,0
49362,MelbourneAirport,0
17356,NorfolkIsland,1
97216,Perth,0
51105,Melbourne,0
19091,Richmond,0
87567,Witchcliffe,1
30513,Williamtown,0
41671,Bendigo,0
51608,Melbourne,0
74753,Townsville,0
69508,Cairns,0
61616,Watsonia,0
75999,Adelaide,0
8613,CoffsHarbour,1
101959,Hobart,0
43569,Bendigo,0
24913,SydneyAirport,0
103994,Launceston,0
28950,Williamtown,0
83838,Nuriootpa,0
46974,MelbourneAirport,0
58228,Portland,0
66604,Brisbane,1
80767,MountGambier,1
84878,Woomera,0
95703,Perth,0
68104,Cairns,0
110316,Darwin,0
27362,WaggaWagga,1
57697,Portland,1
78459,Adelaide,0
66857,Brisbane,0
88955,Witchcliffe,0
102407,Hobart,0
96944,Perth,0
103873,Launceston,0
44629,Sale,1
75644,Townsville,0
78320,Adelaide,0
25226,SydneyAirport,0
72993,Townsville,0
69241,Cairns,0
69158,Cairns,0
61371,Watsonia,0
24335,SydneyAirport,1
8250,CoffsHarbour,1
99718,Walpole,1
96729,Perth,1
64584,Brisbane,0
15190,NorahHead,1
71084,GoldCoast,1
68314,Cairns,0
87434,Witchcliffe,0
59264,Watsonia,1
82090,Nuriootpa,0
28422,Williamtown,0
13628,NorahHead,0
37763,Tuggeranong,1
25192,SydneyAirport,0
87496,Witchcliffe,0
94932,Perth,0
29179,Williamtown,0
81876,Nuriootpa,0
76154,Adelaide,0
1679,Albury,0
71626,GoldCoast,0
27301,WaggaWagga,1
18934,Richmond,0
70049,Cairns,0
3865,BadgerysCreek,1
1146,Albury,0
16482,NorfolkIsland,0
2370,Albury,0
36166,Tuggeranong,0
95098,Perth,0
81098,MountGambier,1
39616,Ballarat,1
63830,Dartmoor,1
3963,BadgerysCreek,0
60578,Watsonia,1
89396,Witchcliffe,1
20849,Sydney,1
70863,GoldCoast,1
74825,Townsville,0
64771,Brisbane,0
68375,Cairns,0
28816,Williamtown,0
3395,BadgerysCreek,1
101101,Hobart,0
98436,Walpole,0
57766,Portland,1
2089,Albury,0
78050,Adelaide,0
69171,Cairns,0
67768,Cairns,0
62884,Dartmoor,0
31296,Wollongong,0
19070,Richmond,1
75536,Townsville,0
71966,GoldCoast,0
89662,PearceRAAF,0
82416,Nuriootpa,0
52898,Mildura,0
5247,Cobar,0
99810,Walpole,1
78952,MountGambier,0
25239,SydneyAirport,1
110506,Darwin,0
47716,MelbourneAirport,1
23534,SydneyAirport,1
94590,PerthAirport,0
79863,MountGambier,0
41008,Ballarat,1
74920,Townsville,1
10378,Moree,0
99147,Walpole,1
18472,Richmond,0
83670,Nuriootpa,0
44760,Sale,0
60430,Watsonia,0
14372,NorahHead,1
94787,Perth,1
4930,Cobar,0
62143,Dartmoor,1
88442,Witchcliffe,1
31227,Wollongong,0
48057,MelbourneAirport,1
21866,Sydney,0
87861,Witchcliffe,0
9717,CoffsHarbour,0
38805,Ballarat,1
18543,Richmond,0
47249,MelbourneAirport,0
87831,Witchcliffe,0
50626,Melbourne,0
6011,Cobar,0
50336,Melbourne,1
2320,Albury,0
33232,Wollongong,1
75133,Townsville,0
84325,Woomera,0
107789,Darwin,0
58990,Portland,0
54996,Nhil,0
49993,Melbourne,0
108230,Darwin,1
107374,AliceSprings,0
46149,Sale,0
68665,Cairns,0
96082,Perth,0
70880,GoldCoast,1
99193,Walpole,1
75660,Townsville,0
112733,Uluru,0
60958,Watsonia,1
29841,Williamtown,0
58944,Portland,1
88987,Witchcliffe,0
60619,Watsonia,1
50057,Melbourne,1
35714,Canberra,0
111276,Katherine,1
108232,Darwin,1
105587,AliceSprings,0
5802,Cobar,0
50991,Melbourne,0
31852,Wollongong,1
106925,AliceSprings,0
37052,Tuggeranong,0
62416,Dartmoor,1
9193,CoffsHarbour,0
107693,Darwin,0
1314,Albury,0
78285,Adelaide,0
64207,Brisbane,0
60358,Watsonia,0
19831,Richmond,0
66729,Brisbane,1
112214,Uluru,0
89975,PearceRAAF,0
72709,GoldCoast,0
18099,NorfolkIsland,1
93518,PerthAirport,0
89552,PearceRAAF,1
24241,SydneyAirport,0
81997,Nuriootpa,1
76637,Adelaide,0
76138,Adelaide,0
30797,Wollongong,0
80322,MountGambier,0
43703,Bendigo,1
99495,Walpole,0
48825,MelbourneAirport,0
22846,SydneyAirport,1
33552,Canberra,0
42748,Bendigo,0
2331,Albury,0
12584,Moree,0
96719,Perth,1
13652,NorahHead,1
8024,CoffsHarbour,1
17466,NorfolkIsland,0
7517,Cobar,1
101889,Hobart,0
24201,SydneyAirport,1
72763,GoldCoast,0
9745,CoffsHarbour,0
43804,Bendigo,0
54492,Mildura,0
64103,Dartmoor,1
51781,Melbourne,0
68729,Cairns,0
63358,Dartmoor,0
72225,GoldCoast,0
103877,Launceston,0
19869,Richmond,1
103014,Hobart,1
94349,PerthAirport,1
92415,PerthAirport,0
61540,Watsonia,1
36382,Tuggeranong,0
108041,Darwin,0
94624,PerthAirport,0
96193,Perth,1
50562,Melbourne,1
9800,CoffsHarbour,0
34638,Canberra,1
9098,CoffsHarbour,0
48801,MelbourneAirport,0
112173,Uluru,0
105221,AliceSprings,0
4773,BadgerysCreek,0
83444,Nuriootpa,0
102691,Hobart,1
104259,Launceston,0
18591,Richmond,1
112830,Uluru,0
29913,Williamtown,0
13156,NorahHead,0
12481,Moree,0
27901,WaggaWagga,1
81861,Nuriootpa,1
85162,Woomera,0
40830,Ballarat,0
43725,Bendigo,0
21383,Sydney,0
85560,Woomera,1
31765,Wollongong,0
49883,Melbourne,0
66036,Brisbane,0
37833,Tuggeranong,0
13800,NorahHead,0
26626,WaggaWagga,0
86635,Woomera,0
106671,AliceSprings,0
49017,MelbourneAirport,0
33315,Wollongong,1
49650,MelbourneAirport,0
80650,MountGambier,0
35517,Canberra,0
23649,SydneyAirport,0
80779,MountGambier,0
71494,GoldCoast,0
45071,Sale,0
35093,Canberra,0
42823,Bendigo,0
111966,Uluru,0
109337,Darwin,0
42596,Bendigo,0
58125,Portland,1
109976,Darwin,1
95199,Perth,0
46046,Sale,1
64010,Dartmoor,0
43657,Bendigo,0
70793,GoldCoast,1
94008,PerthAirport,0
23686,SydneyAirport,0
48331,MelbourneAirport,1
3796,BadgerysCreek,0
40658,Ballarat,0
75294,Townsville,0
13960,NorahHead,0
1304,Albury,0
34683,Canberra,0
35160,Canberra,0
85111,Woomera,0
101344,Hobart,0
9349,CoffsHarbour,0
64747,Brisbane,1
59838,Watsonia,0
52986,Mildura,0
100686,Hobart,0
39094,Ballarat,0
24542,SydneyAirport,0
86808,Woomera,0
53928,Mildura,0
25514,SydneyAirport,1
106898,AliceSprings,0
90148,PearceRAAF,0
79158,MountGambier,0
69915,Cairns,0
79538,MountGambier,0
62224,Dartmoor,1
26178,WaggaWagga,1
65058,Brisbane,0
57578,Portland,0
95525,Perth,0
70997,GoldCoast,0
98809,Walpole,0
89821,PearceRAAF,1
21403,Sydney,0
72720,GoldCoast,0
92538,PerthAirport,0
53398,Mildura,0
29142,Williamtown,1
24855,SydneyAirport,0
7668,CoffsHarbour,1
75077,Townsville,0
32478,Wollongong,1
89474,PearceRAAF,0
86055,Woomera,0
49994,Melbourne,1
106864,AliceSprings,0
61353,Watsonia,0
105823,AliceSprings,0
3304,BadgerysCreek,0
25126,SydneyAirport,0
54042,Mildura,0
85862,Woomera,0
14664,NorahHead,0
20924,Sydney,0
65053,Brisbane,1
9891,CoffsHarbour,0
55362,Nhil,1
42717,Bendigo,0
66198,Brisbane,1
95057,Perth,0
97128,Perth,0
49709,Melbourne,0
111609,Uluru,0
6047,Cobar,0
22714,SydneyAirport,0
51462,Melbourne,1
60499,Watsonia,0
21279,Sydney,0
30192,Williamtown,0
21617,Sydney,1
107486,AliceSprings,0
499,Albury,0
108492,Darwin,0
52975,Mildura,1
35705,Canberra,0
66598,Brisbane,1
86790,Woomera,0
56907,Portland,0
66143,Brisbane,0
46964,MelbourneAirport,0
58055,Portland,0
44602,Sale,0
99089,Walpole,0
48134,MelbourneAirport,1
72591,GoldCoast,0
84683,Woomera,0
52387,Mildura,1
60068,Watsonia,0
11420,Moree,0
16674,NorfolkIsland,1
15131,NorahHead,0
58046,Portland,1
22219,Sydney,0
7872,CoffsHarbour,1
81086,MountGambier,1
96151,Perth,1
99929,Walpole,0
50528,Melbourne,1
101996,Hobart,0
69788,Cairns,0
678,Albury,0
107650,AliceSprings,0
79416,MountGambier,0
83852,Nuriootpa,1
35609,Canberra,0
42898,Bendigo,0
26389,WaggaWagga,0
85305,Woomera,0
76607,Adelaide,0
110360,Darwin,0
37715,Tuggeranong,0
72116,GoldCoast,1
81220,MountGambier,0
82797,Nuriootpa,1
86708,Woomera,0
45522,Sale,0
41445,Bendigo,0
68804,Cairns,0
77296,Adelaide,0
108980,Darwin,0
48550,MelbourneAirport,0
53776,Mildura,0
57618,Portland,0
44117,Sale,0
3913,BadgerysCreek,0
109986,Darwin,1
46460,Sale,0
91190,PearceRAAF,1
63662,Dartmoor,0
87663,Witchcliffe,0
74564,Townsville,0
2249,Albury,0
45291,Sale,0
105761,AliceSprings,0
25411,SydneyAirport,0
83429,Nuriootpa,0
78661,MountGambier,1
983,Albury,0
101646,Hobart,0
103034,Hobart,0
48248,MelbourneAirport,0
27584,WaggaWagga,0
78663,MountGambier,0
51095,Melbourne,1
32232,Wollongong,0
22944,SydneyAirport,0
88650,Witchcliffe,0
81171,MountGambier,0
87388,Witchcliffe,0
66602,Brisbane,1
12563,Moree,0
10192,Moree,0
42089,Bendigo,0
106829,AliceSprings,0
33043,Wollongong,0
60961,Watsonia,0
19714,Richmond,0
35474,Canberra,0
92001,PerthAirport,0
11329,Moree,0
75574,Townsville,0
6891,Cobar,0
59728,Watsonia,0
46699,Sale,1
55471,Nhil,0
29393,Williamtown,0
29950,Williamtown,0
53613,Mildura,1
15473,NorahHead,0
44861,Sale,0
11880,Moree,0
103056,Hobart,1
36366,Tuggeranong,0
71289,GoldCoast,0
89763,PearceRAAF,0
39766,Ballarat,0
50100,Melbourne,1
97825,Walpole,0
104809,Launceston,0
16097,NorfolkIsland,1
109246,Darwin,0
79367,MountGambier,1
25013,SydneyAirport,1
65859,Brisbane,0
81005,MountGambier,0
80927,MountGambier,0
110892,Katherine,0
69988,Cairns,0
95890,Perth,0
47650,MelbourneAirport,0
83031,Nuriootpa,0
59152,Watsonia,0
39024,Ballarat,0
104859,Launceston,0
91572,PearceRAAF,0
111035,Katherine,0
74334,Townsville,0
111883,Uluru,0
24334,SydneyAirport,0
34115,Canberra,0
71522,GoldCoast,1
79652,MountGambier,0
108293,Darwin,0
48103,MelbourneAirport,0
79418,MountGambier,0
6495,Cobar,0
63077,Dartmoor,1
93046,PerthAirport,1
33995,Canberra,0
42867,Bendigo,0
105687,AliceSprings,0
89364,Witchcliffe,1
5504,Cobar,0
47140,MelbourneAirport,0
52137,Mildura,0
83385,Nuriootpa,0
22140,Sydney,0
5325,Cobar,0
85876,Woomera,0
7378,Cobar,0
67876,Cairns,1
78401,Adelaide,0
96758,Perth,1
47775,MelbourneAirport,0
99099,Walpole,0
58873,Portland,0
103044,Hobart,1
34040,Canberra,0
65154,Brisbane,0
96232,Perth,0
93673,PerthAirport,1
86059,Woomera,0
18327,NorfolkIsland,0
6541,Cobar,0
51253,Melbourne,1
69394,Cairns,1
68676,Cairns,0
62146,Dartmoor,0
47422,MelbourneAirport,0
96208,Perth,1
39347,Ballarat,1
46017,Sale,0
3971,BadgerysCreek,0
17246,NorfolkIsland,1
106087,AliceSprings,0
39742,Ballarat,0
40387,Ballarat,0
20373,Richmond,1
79967,MountGambier,1
54290,Mildura,0
70121,GoldCoast,0
75459,Townsville,0
32843,Wollongong,0
96693,Perth,0
1745,Albury,0
16246,NorfolkIsland,0
26315,WaggaWagga,0
53764,Mildura,0
69337,Cairns,0
96960,Perth,0
99253,Walpole,0
3376,BadgerysCreek,1
54572,Mildura,0
61140,Watsonia,0
100878,Hobart,0
71641,GoldCoast,0
75008,Townsville,0
90617,PearceRAAF,1
34497,Canberra,1
93161,PerthAirport,0
72382,GoldCoast,0
14763,NorahHead,1
105163,AliceSprings,0
14288,NorahHead,0
79370,MountGambier,0
24923,SydneyAirport,0
4041,BadgerysCreek,0
86010,Woomera,0
57675,Portland,1
19643,Richmond,0
102823,Hobart,0
99025,Walpole,0
75304,Townsville,0
107839,Darwin,1
40579,Ballarat,0
45994,Sale,0
77112,Adelaide,0
105406,AliceSprings,1
55667,Nhil,1
106768,AliceSprings,0
108479,Darwin,0
8540,CoffsHarbour,1
107000,AliceSprings,0
90840,PearceRAAF,0
21577,Sydney,1
62107,Dartmoor,0
32724,Wollongong,0
103332,Hobart,0
33449,Canberra,0
16518,NorfolkIsland,0
47338,MelbourneAirport,0
77060,Adelaide,0
3056,BadgerysCreek,0
68148,Cairns,0
90378,PearceRAAF,0
67744,Cairns,0
94048,PerthAirport,0
107299,AliceSprings,0
73792,Townsville,0
46752,MelbourneAirport,0
78035,Adelaide,0
23120,SydneyAirport,1
107818,Darwin,0
69965,Cairns,1
13049,NorahHead,0
86311,Woomera,0
81168,MountGambier,0
31606,Wollongong,1
96481,Perth,1
8804,CoffsHarbour,0
112109,Uluru,0
35208,Canberra,0
111698,Uluru,0
10554,Moree,0
55177,Nhil,0
99108,Walpole,1
33136,Wollongong,0
74516,Townsville,0
97265,Perth,0
72226,GoldCoast,1
55841,Nhil,0
51755,Melbourne,0
58803,Portland,1
91687,PearceRAAF,0
111259,Katherine,0
45698,Sale,1
103901,Launceston,0
95569,Perth,0
58103,Portland,1
